review_uid,destination,pool,stars,text_clean,aspecto,label
gm_0d43d31ac41c8fb5,Ciudadela de Kuélap,A_representativo,5,"Impresionante vale la pena visitar y recorrer la ciudadela Kueplap. La empresa francesa de las telecabinas*poma* seria y segura, con personal altamente calificado",atractivos,positivo
gm_844fe235cc18b7eb,Ciudadela de Kuélap,A_representativo,5,"ES EXCELENTE, MARAVILLOSO PERO LAS AUTORIDADES DEBEN DE PONER MÁS AHÍNCO EN SU MANTENIMIENTO A LA CIUDAD DE LOS GUERRREROS DE LAS NUBES",atractivos,positivo
gm_581270891393d4da,Ciudadela de Kuélap,A_representativo,5,"Experiencia increible, el teleferico es muy bonito y te deja apreciar la belleza del paisaje. La caminata de subida a la fortaleza es suave pero tambien hay caballos.",atractivos,positivo
gm_fe6e15b994ed746a,Ciudadela de Kuélap,A_representativo,5,Ruinas arqueológicas muy bien organizadas para llegar en teleférico. Muy interesante y con un hermoso entorno,atractivos,positivo
gm_5162f0df354aea73,Ciudadela de Kuélap,A_representativo,4,Recomiendo hacer el recorrido con un guía para que pueda contarles la historia de la cultura Chachapoyas. Me tocó el Sr. Luis que vive dentro del complejo. También encontrarás dónde comer chicharrones y cecina. Y artesanía.,atractivos,positivo
gm_af73bd7a019d7948,Ciudadela de Kuélap,A_representativo,5,Es muy bonito todo la vivencia a uno va teniendo desde que uno llega al teleférico y todo lo demás maravilloso,atractivos,positivo
gm_a9ac73da4da0b5c0,Ciudadela de Kuélap,A_representativo,4,"Una joya arquitectónica de la cultura Chachapoyas. Puesta en valor recientemente y conjuntamente con el teleférico de Kuelap, son un excelente ejemplo de cómo la inversión convierte unas ruinas de gran valor histórico pero a veces olvidadas y sólo conocidas por unos pocos investigadores, estudiantes y aventureros, en un espacio cultural activo y que atrae a turistas nacionales y extranjeros convirtiendola en un polo de desarrollo.",atractivos,positivo
gm_4c3e6113f8f07e79,Ciudadela de Kuélap,A_representativo,5,"Me encantó el viaje. Desde el teleférico que está super hasta la llegada a las ruinas. Llueve así que hay que ir preparados. Se camina antes de llegar allá, es una caminata intensa aún con caballos, ya que ellos no te dejan en las mismas ruinas. Tener cuidado y obedecer las indicaciones de los guías. El tur me costó de solo esto, a 80 soles. Con armuerzo incluído y entradas.",atractivos,positivo
gm_e7eb14522993acca,Ciudadela de Kuélap,A_representativo,4,"Fascinante,,es la segunda vez.que la visitó, después de 25 años he regresado pero esta vez con mi hijo y mi nieta Ari, un paseo inolvidable.",atractivos,positivo
gm_184ecbc6f6710de0,Ciudadela de Kuélap,A_representativo,4,"Me encantó el lugar, en este mes de febrero dicen que es temporada baja por las lluvias, pero yo igual recomendaría el viaje porque todo está más barato, además, que más puedo pedir, Kuelap me recibió con un sol imponente.. nunca lo olvidaré..",atractivos,neutro
gm_730f430e281ffaaf,Ciudadela de Kuélap,A_representativo,5,Esta ciudadela fue construida por los Chachapoyas quienes aparecieron mucho antes que los Incas. Se encuentra por encima de los 3000 msnm. Por su carácter monumental y por los impresionantes paisajes que se pueden observar merece ser visitado. Actualmente hay servicio de Teleféricos que hacen bastante cómodo y placentero el viaje hasta allí. 👍👍👍🇵🇪,atractivos,positivo
gm_aa86a36d1a419e7f,Ciudadela de Kuélap,A_representativo,4,"Es un lugar muy hermoso para conocer la cultura de Chachapoyas, excelente para hacer turismo",atractivos,positivo
gm_fa034bf0977fcc3e,Ciudadela de Kuélap,A_representativo,4,Conocer las ruinas arqueológicas de la cultura Chachapoyas y su buen estado de conservación son realmente muy hermosas,atractivos,positivo
gm_22548068355aefbd,Ciudadela de Kuélap,A_representativo,4,"Muy bonito lugar, lastima que no se puede ver por completo la fortaleza por el tema de que esta el mantenimiento y las cosas nuevas que descubren, igualmente es un gran lugar para visitar. Un aspecto negativo son las entradas la plataforma se cae, espero que implementen la compra de tickets ahí mismo.",atractivos,positivo
gm_6c7adfabfd5560af,Ciudadela de Kuélap,A_representativo,5,"Excelente lugar turístico, ruinas de la cultura Chachapoyas, una visita imperdible si llegas a Chachapoyas, el teleférico de Kuelap es impresionante para subir...",atractivos,positivo
gm_affd5efc743cc1d7,Complejo Arqueológico Chan Chan,A_representativo,4,"Museo pequeño, con réplicas de algunos artefactos interesantes y una maqueta gigante de la ciudadela. Hay un par de lugares para tomar fotos y algunos puestos de artesanías terminando el recorrido.",atractivos,neutro
gm_27184ae7d92c35d8,Complejo Arqueológico Chan Chan,A_representativo,5,An awesome little place where you get to see some artifacts. I recommend going here before going to the ruin.,atractivos,positivo
gm_0eb121d05cb53fba,Complejo Arqueológico Chan Chan,A_representativo,5,"Bonito lugar. se aprende un monton, eso sí, los guías no están incluido en la entrada, tienen un costo de 100 soles. Es recomendable agruparse con otras personas para el pago.",atractivos,positivo
gm_0f38a394388ebe73,Complejo Arqueológico Chan Chan,A_representativo,4,"Museo pequeño, con material interesante y que complementa lo que los turistas han podido observar en las ruinas. Eso sí, sugiero primero ir a las ruinas.",atractivos,neutro
gm_792d303819c6c403,Complejo Arqueológico Chan Chan,A_representativo,3,"I went here first to skip getting a guide at Chan Chan. I bought the guide here that explains the rooms at the site. The museum itself is short but fascinating and the 10 soles for entry includes entrance to Chan Chan, Huaca de Esmeralda and Huaca del Dragon also. If you plan on doing the visit yourself get dropped off at the museum first. I got dropped off in front on Chan Chan and had to walk 15 minutes to the museum.",atractivos,ausente
gm_12d57e7f491b220f,Complejo Arqueológico Chan Chan,A_representativo,5,"Es muy espectacular, un lugar que todo peruano debe visitar para sentirse orgulloso de su país.",atractivos,positivo
gm_2def14d7b55e6d93,Complejo Arqueológico Chan Chan,A_representativo,4,Un lugar agradable donde puedes conocer y enriquecer las culturas locales. Al visitar este lugar hay que tomar las medidas y portar efectivo a fin de evitar inconvenientes.,atractivos,positivo
gm_8eae8edead0af0a5,Complejo Arqueológico Chan Chan,A_representativo,5,Excelente centro para aprender un poco más sobre la cultura del país y de Trujillo ❤️,atractivos,positivo
gm_cd60dac9f29761ff,Complejo Arqueológico Chan Chan,A_representativo,4,"Me gustó el lugar. Espacioso y con varios temas para ver. Buen lugar. No se si hay o no un guiado local y cuanto tiempo es y también si tiene o no costo. Fui en un tour y si bien es cierto, me atendieron y explicaron bien, pienso que un guiado del mismo museo puede ser una mejor experiencia. Si lo recomiendo.",atractivos,neutro
gm_047653322831cd05,Complejo Arqueológico Chan Chan,A_representativo,5,"Una experiencia inolvidable, pocas veces visita en nuestro país. Siempre será mejor ir acompañado de un guia turístico, los conocimientos que tienen sobre el lugar ayudarán a entender mucho mejor el valor de todo lo que se expresa en el museo de sitio. Pero lo que se verá presencialmente en la zona arqueológica no tiene nombre. Me quedé con la boca abierta y de hecho lo que haré será indagar más sobre la increíble cultura Chimú.",atractivos,positivo
gm_1a4ac7717656a555,Complejo Arqueológico Chan Chan,A_representativo,4,"En el Museo de Sitio Chan Chan, que está muy cerca del complejo arqueológico “Chan Chan”, se encuentran resguardadas y exhibidas ​muchas piezas arqueológicas de cerámica, piezas líticas y de metales, textiles y restos óseos provenientes del complejo arqueológico y sus alrededores. Una de las cosas más interesantes para apreciar en el museo es una enorme maqueta que recrea las posibles dimensiones de la ciudad de “Chan Chan”, fue una ciudad precolombina de adobe, construida cerca a la costa por los chimúes. También es la ciudad construida en adobe más grande de América​ y la segunda en el mundo.",atractivos,neutro
gm_7af49ad20209da2e,Complejo Arqueológico Chan Chan,A_representativo,5,Probablemente uno de los más interesantes lugares para visitar en Trujillo a un precio increíblemente accesible (casi regalado) muy recomendable contratar a un guía para informarse y disfrutar aún más de la visita y conocer más sobre la cultura pre incaica.,atractivos,positivo
gm_847a74ecfb0d8c18,Complejo Arqueológico Chan Chan,A_representativo,3,Los guías cobran caro y no hay guías propios del lugar a disposición de los visitantes.,atractivos,ausente
gm_41dda74ee0d5e338,Complejo Arqueológico Chan Chan,A_representativo,5,"Aquí tienes un texto de 300 palabras sobre el Museo de Sitio de Chan Chan 🏺✨: --- Museo de Sitio de Chan Chan El Museo de Sitio de Chan Chan está ubicado cerca del complejo arqueológico de Chan Chan, en el distrito de Huanchaco, provincia de Trujillo, región La Libertad – Perú. Su creación tuvo como objetivo preservar, investigar y difundir la riqueza cultural del Reino Chimú, una de las civilizaciones preincaicas más importantes de la costa norte peruana. Este museo permite a los visitantes comprender mejor la historia, el arte y la organización social de la antigua ciudad de Chan Chan. El museo fue inaugurado en 2006 y cuenta con salas de exposición permanentes donde se muestran piezas arqueológicas halladas en las excavaciones del sitio. Entre los objetos más destacados se encuentran cerámicas, herramientas, utensilios domésticos, textiles, objetos de madera y metales preciosos. También se exhiben maquetas que reconstruyen la forma original de la ciudad, ayudando a los visitantes a imaginar cómo vivían los chimúes. Una de las particularidades del museo es su diseño arquitectónico, que está inspirado en las estructuras originales de Chan Chan. Sus muros de adobe evocan el estilo constructivo chimú, logrando una armonía visual con el entorno arqueológico. Además, el museo ofrece paneles informativos, mapas y material audiovisual que explican la historia de la cultura Chimú, su relación con el mar, su economía agrícola y su organización política jerarquizada. El Museo de Sitio de Chan Chan cumple un rol fundamental en la conservación del patrimonio cultural peruano. No solo protege y exhibe valiosas piezas arqueológicas, sino que también promueve la educación y la investigación científica. Es un lugar ideal para estudiantes, turistas nacionales y extranjeros que desean conocer de cerca la grandeza de esta cultura milenaria. Gracias a este museo, la historia de Chan Chan sigue viva y accesible para las futuras generaciones.",atractivos,positivo
gm_82e7f02b7e065df2,Complejo Arqueológico Chan Chan,A_representativo,5,"Atención personalizada, ambiente agradable , todos los servicios guías oficiales, taxis , buses etc...",atractivos,ausente
gm_ecc1c249c7b397bd,Complejo Arqueológico Chan Chan,A_representativo,3,"El museo es pequeño y bonito, hace falta que añadan las descripciones de lo que se observa para poder visitarlo sin la necesidad de un guía",atractivos,positivo
gm_08da65ad69280297,Complejo Arqueológico Chan Chan,A_representativo,5,"Chan Chan museum is a very interesting place full of history, all the things inside are really protected but in spite of that, you can take photos and also there are special digital platforms to take photos of you as a memory and then share them onto your mobile. The attention there is excellent, everybody is so gentle and polite and make the visit pretty comfortable and unique. Highly recommended 😁",atractivos,positivo
